tauint,rho,drho
97.000000,0.002804,0.023862
98.000000,0.003158,0.023923
99.000000,0.002678,0.023984
100.000000,0.002206,0.024045
101.000000,0.002124,0.024105
102.000000,0.001231,0.024156
103.000000,-0.000191,0.024200
104.000000,-0.000834,0.024240
105.000000,-0.002421,0.024273
106.000000,-0.003595,0.024302
107.000000,-0.004656,0.024327
108.000000,-0.004057,0.024351
109.000000,-0.004156,0.024371
110.000000,-0.004615,0.024388
111.000000,-0.005356,0.024403
112.000000,-0.005913,0.024416
113.000000,-0.005598,0.024429
114.000000,-0.006589,0.024438
115.000000,-0.008063,0.024446
116.000000,-0.008679,0.024453
117.000000,-0.007964,0.024461
118.000000,-0.008307,0.024466
119.000000,-0.008168,0.024470
120.000000,-0.008393,0.024473
121.000000,-0.008155,0.024475
122.000000,-0.008995,0.024475
123.000000,-0.010896,0.024471
124.000000,-0.013140,0.024467
125.000000,-0.016697,0.024459
126.000000,-0.019328,0.024453
127.000000,-0.021046,0.024447
128.000000,-0.023216,0.024441
129.000000,-0.025705,0.024433
130.000000,-0.029441,0.024421
131.000000,-0.031752,0.024413
132.000000,-0.033219,0.024406
133.000000,-0.034382,0.024399
134.000000,-0.035975,0.024392
135.000000,-0.037544,0.024384
136.000000,-0.039809,0.024375
137.000000,-0.040995,0.024369
138.000000,-0.041855,0.024364
139.000000,-0.042344,0.024360
140.000000,-0.042465,0.024358
141.000000,-0.042593,0.024356
142.000000,-0.042827,0.024354
143.000000,-0.042818,0.024353
144.000000,-0.042903,0.024352
145.000000,-0.042862,0.024352
146.000000,-0.042395,0.024353
147.000000,-0.040941,0.024357
148.000000,-0.037635,0.024366
149.000000,-0.034360,0.024375
150.000000,-0.032000,0.024382
151.000000,-0.030723,0.024386
152.000000,-0.028222,0.024393
153.000000,-0.026028,0.024400
154.000000,-0.023253,0.024407
155.000000,-0.021777,0.024411
156.000000,-0.020489,0.024415
157.000000,-0.019937,0.024417
158.000000,-0.019282,0.024419
159.000000,-0.019450,0.024419
160.000000,-0.021139,0.024415
161.000000,-0.020553,0.024417
162.000000,-0.020226,0.024418
163.000000,-0.020895,0.024417
164.000000,-0.020551,0.024418
165.000000,-0.020233,0.024419
166.000000,-0.020901,0.024418
167.000000,-0.021837,0.024416
168.000000,-0.022560,0.024415
169.000000,-0.023127,0.024414
170.000000,-0.023311,0.024414
171.000000,-0.024505,0.024412
172.000000,-0.025688,0.024410
173.000000,-0.026841,0.024408
174.000000,-0.027124,0.024408
175.000000,-0.027126,0.024409
176.000000,-0.027545,0.024408
177.000000,-0.027444,0.024409
178.000000,-0.028197,0.024409
179.000000,-0.027526,0.024411
180.000000,-0.026843,0.024413
181.000000,-0.025981,0.024416
182.000000,-0.024804,0.024419
183.000000,-0.024280,0.024421
184.000000,-0.023879,0.024423
185.000000,-0.023447,0.024425
186.000000,-0.022108,0.024428
187.000000,-0.021330,0.024430
188.000000,-0.021298,0.024431
189.000000,-0.021338,0.024432
190.000000,-0.020678,0.024435
191.000000,-0.020597,0.024436
192.000000,-0.019181,0.024439
193.000000,-0.017778,0.024442
194.000000,-0.016215,0.024445
195.000000,-0.015269,0.024447
196.000000,-0.014288,0.024449
197.000000,-0.013111,0.024451
198.000000,-0.011875,0.024453
199.000000,-0.011573,0.024454
200.000000,-0.011284,0.024455
