likelihood_sigma,sigma
1.5965487972e-24,24.6298821880
6.6080131692e-23,8.3480422909
2.1389467277e-23,7.0103370948
4.7622602959e-32,2.9442463954
2.1986675519e-32,2.8915688492
1.5623436665e-23,18.4716300786
3.1192648246e-26,4.5063408721
1.1363704824e-44,1.8025316743
1.7826388077e-42,1.9263402295
1.1341813295e-27,3.9414607672
6.4915680369e-24,6.2220874240
8.4979710367e-28,3.9006901066
3.8985172301e-44,1.8310799429
6.5022391598e-33,2.8129004846
2.7952189642e-33,2.7612683257
1.6612603049e-46,1.7116759174
6.9860722527e-34,2.6811084373
2.9368014014e-23,7.2937697286
3.9488648322e-42,468.8683572414
8.5799098362e-24,6.3784416707
3.4820788054e-23,7.4670940286
2.5280173279e-51,1.5145030372
1.4431993103e-29,3.4203168065
5.7519759118e-35,2.5495738689
1.2110200868e-27,3.9508730332
3.3223914237e-34,142.2071170105
1.7334996172e-23,6.8443798373
8.2440157154e-30,3.3653719802
8.3011090086e-45,1.7954150617
6.9242566120e-24,6.2570958824
9.5483864062e-24,19.8121231650
2.3512070042e-41,1.9971146581
1.1215519067e-22,11.2447655638
3.5794477054e-34,2.6443533102
5.8303299898e-29,3.5675602420
9.2192279390e-38,244.8785419668
2.4592021978e-27,44.9490245275
1.1201275333e-22,11.2637545364
4.2583516868e-31,86.6309385955
6.0278928814e-27,41.7226374520
3.9557592095e-26,35.4425650306
4.3926987775e-33,119.2734503601
1.9027361835e-29,3.4482674918
8.9049231653e-23,9.0372588230
7.2786225223e-47,1.6950875818
1.3475780464e-35,2.4797284058
4.1272203861e-28,3.8032567692
1.5872582128e-33,2.7278830806
2.3823080692e-23,7.1017316821
8.8004773545e-30,3.3716692779
1.6365462335e-33,127.6133096281
9.6122711216e-28,48.5090520018
5.6441407500e-40,2.0927590522
1.2718506433e-27,47.4278349080
2.8610167800e-23,7.2686115266
2.8145331840e-25,5.0284903311
2.3098079805e-31,3.0593429431
9.2415924777e-28,3.9124258018
1.0916974292e-23,6.5250803130
1.4750511624e-28,56.2163504373
6.9792387970e-23,13.8906728044
6.2619268308e-38,2.2551702770
2.0367418971e-40,2.0609857723
1.4292226262e-51,1.5056819216
3.4180897218e-23,16.2421697714
2.6962151409e-52,1.4805100275
3.5772026410e-23,16.1056577774
1.6937348165e-27,3.9999680621
4.9752759533e-36,2.4342599897
1.1609908301e-23,6.5644967126
1.1152397718e-32,111.8574868345
4.1525220489e-24,5.9964114641
8.9236330295e-30,3.3730128357
1.0721504572e-22,9.8283586170
6.9264116978e-29,3.5868366638
4.2574647298e-31,3.1068828488
3.1743392564e-49,1.5940150330
8.8701016521e-29,58.4581042624
6.6037586117e-23,14.0977070625
2.3604823817e-30,3.2501102825
5.8847179291e-24,6.1700847419
3.6808447959e-42,470.9808814202
1.4302493341e-23,6.7047677311
1.9949745056e-42,1.9293118373
1.0797176082e-26,39.7090526444
5.4039043688e-23,14.8008280021
9.2085152493e-28,3.9119223209
8.8028034763e-37,2.3595988610
2.6162145419e-48,1.6316433107
2.1852625074e-29,3.4624795743
8.9430669732e-24,6.4028576434
2.6845503039e-50,1.5522729220
3.4311245381e-49,1.5953692515
6.3231315164e-23,8.2693409025
2.5890978892e-27,4.0643990672
4.3842770907e-23,7.7330918875
5.5372586147e-23,8.0538703197
1.6806483879e-34,2.6041827824
3.0686630014e-28,3.7650408744
7.4561662431e-27,40.9806303463
9.3798955082e-40,2.1090074094
4.9254134160e-23,15.1072407912
2.4625315373e-23,7.1307838001
3.6453764168e-25,5.1017716723
8.6863608908e-24,20.0672719787
1.8069230970e-51,1.5092954503
2.6554156228e-42,1.9369090681
1.5412522243e-25,31.2641733338
5.5378686701e-51,1.5268165178
3.8272332171e-44,1.8306452255
5.1835747445e-29,3.5545512506
1.1232406527e-42,1.9142496249
6.2627595417e-24,20.9463710148
1.7564546828e-23,6.8543336349
1.4989236071e-28,56.1466774081
4.7329503656e-25,28.0071188605
3.7180086114e-23,15.9889189560
6.0558801770e-47,1.6914384301
8.0614677645e-41,386.4204294975
1.8243043190e-23,18.0428869752
1.1183813359e-46,1.7036776526
1.0390504142e-32,2.8425645744
9.8122744428e-39,2.1879515834
8.1549805293e-23,8.7956666985
1.0225231583e-22,9.5587548037
7.3167653921e-40,335.2360558514
3.0078873629e-23,7.3171027296
1.1237130434e-22,11.2147359173
1.2222120393e-23,6.5980725416
4.4906204688e-31,3.1111123502
2.8786643114e-23,16.7484209375
3.4557005391e-42,1.9439663718
1.7956654064e-23,6.8711626083
5.0759504950e-43,1.8938458599
1.5593869683e-27,3.9877271640
4.1339147755e-32,2.9344320689
5.6539165781e-27,4.1904111513
7.1922604531e-35,2.5607355509
3.3868755687e-28,52.6941924336
2.6725953058e-41,2.0007816662
3.6043156858e-30,3.2880287962
4.8101866215e-49,1.6012799891
3.0852356682e-28,3.7657267082
7.6979725703e-34,2.6865414483
2.5884478203e-34,2.6269548085
1.9751628169e-30,3.2344609774
5.3914424608e-38,2.2495686249
2.1004275226e-30,77.2353499871
5.2550623035e-36,2.4367069292
4.5518195266e-23,7.7806132222
6.4717386400e-24,6.2204440398
4.8038959791e-28,3.8232206900
7.0649464795e-29,3.5890693607
2.6886834213e-42,480.5354079670
1.5635985882e-41,1.9855379599
2.3437580966e-24,5.7429358027
1.7713042928e-43,1.8675313061
4.2234416561e-23,7.6870285097
3.0504811225e-31,88.7134965773
3.2052902802e-43,1.8822551285
1.4319599206e-23,18.7109302916
2.2189331505e-42,1.9321306528
3.4166017841e-30,74.5481685603
7.0009573364e-28,3.8739228340
3.5601492617e-38,2.2342001476
3.6315965307e-33,120.8411948864
2.3793007930e-44,1.8195258159
2.7205780259e-39,2.1440080983
7.4658535677e-23,8.5904998001
1.4977164694e-39,2.1242293615
5.9315776924e-31,3.1334164352
8.2792794830e-23,13.1948975238
1.3020221031e-25,31.7678029179
1.5428110762e-47,1.6648352118
5.6096543305e-23,8.0737110190
4.8693731225e-42,1.9532400439
8.8839767849e-23,12.8705563208
3.6124535983e-33,2.7767173426
4.8306362626e-33,2.7944687388
4.0550606897e-35,2.5323364795
3.7140729713e-25,28.6980458268
3.8573974029e-52,1.4858383051
1.4421661577e-23,6.7105765569
1.0590117860e-27,48.1330059946
2.3034242138e-25,30.0797938409
1.2141499393e-24,5.4893479620
4.2440431327e-47,1.6844328632
2.5710351535e-47,1.6746633401
4.4010760170e-35,2.5363499066
3.5421330198e-24,22.4751442847
9.4549228167e-34,2.6981367923
1.0954912279e-22,9.9904197089
3.0476423247e-23,16.5817470463
9.0594270975e-27,4.2716343142
5.1577157645e-24,21.4669443234
1.3985454348e-32,2.8617538535
2.4216655862e-50,1.5505828330
2.9084964157e-23,16.7183944734
1.4587312691e-30,79.3018522382
3.7398512420e-37,223.4156285065
6.6377005902e-38,2.2573599060
9.1791599338e-24,6.4183721429
1.8737990272e-24,5.6526133718
6.5338260759e-31,3.1412572429
1.6114146613e-24,5.5941674265
1.7672703999e-43,1.8674751957
8.4309182146e-46,1.7453903672
4.0022297746e-28,3.7992452876
3.2191354219e-42,1.9420609695
4.2720727341e-37,2.3299536460
1.4837180272e-23,18.6135601975
1.0699153507e-26,4.3013076546
2.5339660165e-34,2.6258223076
1.0710115364e-23,6.5129978774
7.5852780485e-30,70.3110070830
3.7773875764e-27,43.3843865105
1.3946265237e-25,31.5621856126
8.1850956817e-23,13.2449767998
7.2238185177e-23,8.5209817348
1.6484184109e-25,31.0645443675
1.6073763005e-33,2.7286158447
6.6502607608e-40,2.0979755402
3.9160671103e-46,1.7292946152
1.7415340077e-23,18.1717680605
3.2942981963e-25,5.0727154619
2.9565376509e-49,1.5927797762
4.7681539206e-45,1.7830004093
3.9350448890e-48,1.6391503764
1.9641322264e-35,2.4974339668
6.0858397744e-23,8.2041487465
1.9322657906e-30,3.2325455231
2.6118179962e-26,4.4704925879
4.0034362445e-23,7.6231953808
7.0110988855e-26,4.6804436088
6.7204410049e-24,6.2408035177
3.2357517707e-40,2.0752810629
3.1810473156e-31,3.0840040826
1.9710412880e-25,4.9323587011
5.0074890833e-25,5.1961081070
4.9464300463e-45,1.7838165027
3.8693747470e-48,1.6388393804
5.3661424228e-24,6.1225111333
2.2197672800e-23,7.0412731325
4.4838950791e-23,15.4087033928
9.6263140551e-23,12.4552787297
1.6022231945e-23,6.7859060967
2.3133589722e-36,2.4005919022
1.6028893207e-24,5.5921461740
2.5899887484e-46,1.7207507003
4.1691044709e-33,2.7854387660
6.9254197803e-42,1.9628680080
2.3315386343e-36,2.4009306703
2.0364111312e-47,1.6701614287
2.2693938457e-24,5.7296425211
4.9219428379e-34,2.6617117440
6.3176591837e-23,8.2678344275
1.7367354646e-30,3.2232779148
1.0126513036e-22,12.1515537538
9.9967753118e-23,12.2331723790
2.4678259325e-41,1.9984984224
3.4222207217e-52,1.4840528207
1.4218148630e-31,3.0228411177
1.1409316490e-22,10.8132627439
2.2823010106e-23,7.0647993981
7.4042630590e-27,41.0048685763
2.9602984839e-26,4.4956986836
4.8002403340e-33,2.7940803069
1.5943708889e-27,46.5677071878
2.4014192876e-33,2.7522161658
1.0946187877e-22,11.5404106975
3.6769314124e-25,5.1042670609
2.8521635909e-28,3.7557558912
3.5567107246e-23,16.1229565139
9.6273680345e-27,4.2824164951
1.8941213458e-43,1.8691828228
1.7076769955e-46,1.7122360070
1.3244944977e-25,4.8310374430
1.9059276092e-26,4.4087390582
9.8618811398e-27,4.2867043002
4.1471552061e-37,2.3287548730
1.2645121122e-28,3.6562956727
7.3262147796e-29,3.5931724833
4.4697072114e-30,3.3077247846
5.7436902770e-51,1.5273948194
3.1974999692e-47,1.6788985127
2.4217008504e-41,1.9979588423
1.5786729667e-26,4.3729004988
4.7212047069e-38,2.2446267385
3.7609263063e-36,2.4218328529
5.7678524417e-49,1.6044762268
6.8638688638e-47,940.8670033063
1.1458062449e-33,130.7519416404
2.1373861244e-44,1.8170381159
3.5180823870e-42,1.9444477523
3.6418316111e-45,1.7770343530
1.0197844070e-23,19.6343315694
1.9024095131e-29,65.6729908994
4.1247008189e-29,3.5296048190
2.5462279653e-28,3.7414708218
1.4861870203e-34,2.5977825496
3.9109012962e-31,87.1582686599
1.6938609536e-46,1.7120708606
1.2249688854e-29,3.4040019377
5.2340090516e-25,5.2096645892
5.2801899251e-47,1.6887299083
1.0328102647e-38,2.1897489598
2.6825297155e-23,16.9528459991
5.3870095118e-26,4.6217857756
7.3277277163e-42,1.9644213014
3.2649364674e-36,2.4156070243
2.2102175709e-52,1.4775707756
2.5769468273e-40,358.5757375635
5.5099647535e-31,3.1274697552
6.7732539869e-23,8.3940035829
1.4714675544e-38,2.2022586174
5.7008946821e-44,1.8400830161
1.3565608835e-31,93.9536033036
1.1398086162e-22,10.8740245859
3.9861689609e-46,1.7296633637
6.8899726613e-26,33.7043750735
9.0580661807e-41,2.0364859512
4.0304127334e-43,1.8880109012
7.1047098804e-24,6.2712418901
5.5506411184e-38,2.2506552532
2.0507576945e-24,5.6884973672
4.9824435957e-37,2.3361898032
6.3772666651e-34,2.6760267969
5.1232422359e-44,1.8375421552
2.1371104014e-34,2.6167950957
2.6621451740e-23,16.9748347265
1.6893405477e-52,1.4736164159
3.6153120398e-46,1.7276359810
3.6928013700e-23,7.5311191492
7.2380306108e-25,5.3122885606
1.1364905375e-22,10.4756776965
6.5956086830e-26,4.6666612436
3.0031985333e-27,4.0875707912
3.3352711399e-35,2.5228175578
3.4752791565e-25,28.8886167595
2.3975037573e-41,1.9976717881
3.0884141222e-24,5.8608317523
5.3907519007e-27,4.1824256363
1.0885957692e-22,11.5951336165
1.1034168584e-22,11.4548507947
2.6004753675e-35,2.5108138621
4.1261993490e-23,7.6589399627
1.7292770053e-34,148.6131592312
7.2727455811e-25,26.7982303448
9.2148091647e-28,48.6736199938
1.8105072515e-47,1.6679007471
4.5322360773e-31,86.2464897984
8.6571764440e-24,6.3836945409
4.9066927181e-24,21.6007177114
6.0189588973e-30,3.3354439152
8.3820398647e-30,3.3669699929
4.6147580879e-37,2.3330770996
1.9564758195e-44,1.8149918647
1.1930403536e-28,3.6494342784
9.3312734317e-31,3.1705672644
5.0399614678e-34,2.6630137829
1.5496993182e-37,2.2897714702
3.7176972809e-38,259.8344874180
9.1887123913e-24,19.9157283851
1.0613141173e-23,6.5072808987
1.1752306589e-30,3.1898950717
4.0066511680e-41,404.1722642933
4.4761152912e-29,3.5384808610
6.3664930572e-33,116.2683307476
1.0073908500e-24,5.4234142051
1.1301633162e-39,2.1150405833
1.3872725019e-37,2.2854790705
8.2104468817e-23,8.8127681721
2.2265198892e-26,37.2952349845
1.1086120367e-22,11.4003212348
1.0362666128e-32,2.8423926956
1.0707633448e-25,4.7791959547
2.3618653449e-37,230.2542563845
2.1677462982e-23,7.0214317428
6.4975943012e-40,337.8156158507
8.8538582179e-24,20.0158108153
1.1107372315e-22,11.3769456897
7.6981972098e-25,5.3324894508
1.8815171680e-24,24.1829816579
4.0377673992e-45,726.8968548347
3.5155446737e-23,16.1579551756
6.7508500063e-28,3.8689502149
1.8575245845e-46,1.7139479971
5.4757893518e-37,2.3400364514
3.4735897294e-39,2.1522247089
6.7382679631e-41,2.0277017584
7.6444430533e-27,4.2418979572
2.5410925113e-39,2.1417256251
1.4222456191e-42,1.9204068271
2.7428764309e-26,4.4803004216
2.4880923192e-45,1.7686742267
4.7427352017e-25,5.1796046947
9.2720834138e-53,1.4648712916
3.6982513339e-23,16.0050815857
1.9557502039e-29,3.4510770969
4.9793503546e-26,34.7158539457
1.9114131569e-27,45.8854368956
1.6796002313e-45,768.4717380595
3.0140859345e-33,122.3948487881
2.3251761825e-37,2.3056586858
1.7649576010e-35,2.4923793818
6.5202777698e-29,59.8478855646
1.1112278538e-22,10.1256689099
3.1976437956e-49,1.5941422682
1.1195642985e-32,2.8473559425
2.3402029041e-31,3.0603410332
6.2862879928e-32,2.9637331190
1.6495177802e-34,149.0865642705
1.0810881795e-22,9.8865018242
1.1872707011e-24,25.4406679339
1.0721627233e-29,3.3908835434
1.2491867976e-36,2.3742626027
7.6252876811e-47,1.6960135234
4.7939621672e-24,6.0659881652
6.9028376711e-30,70.8012617528
4.2576320421e-31,86.6319829860
5.9991042263e-23,14.4424933003
4.2674315227e-25,5.1479563253
1.3331708301e-25,4.8326542724
1.0774050185e-45,1.7506075651
1.5378819399e-27,46.7042510891
1.9029438847e-28,55.1187126944
3.8288458383e-46,1.7288267364
