likelihood_sigma,sigma
1.1265313330e-19,11.1733210858
2.4802743209e-25,2.8147174683
2.2753574125e-21,4.4828377025
3.7726454650e-25,63.2665340403
2.8291587212e-20,16.2432473490
5.2668059836e-26,2.6663644948
6.6541419641e-21,20.7393246656
7.3484342317e-27,2.5026296051
7.8143670076e-24,3.2328090250
4.9710935710e-31,1.9501657227
1.9256868893e-30,2.0108602299
3.9058354622e-26,2.6398698983
2.3050178053e-20,16.8857661514
5.0811620276e-20,14.3428116777
8.8089498281e-20,12.3217551342
7.2795902722e-20,13.0707103177
9.6009849279e-26,2.7215647717
4.6061374366e-23,3.5177383208
1.7144434247e-27,2.3960412426
1.2654685964e-19,8.2777963073
8.6163095153e-20,7.1067715174
5.5578766101e-20,14.0368311745
1.7586994739e-29,2.1198794286
1.0833249719e-30,1.9845608190
2.3541844902e-20,16.8198738388
1.7396162043e-34,1.6624670252
1.5304260132e-22,3.7519220324
2.2017284597e-24,53.1075242388
1.4787541373e-34,1.6575655996
3.0748986131e-26,2.6191204838
5.5320226833e-22,4.0552086145
4.7471932521e-36,1.5608207722
1.0545610922e-24,2.9729285613
8.4540471169e-28,2.3480003382
2.2960474486e-22,32.1880378535
1.6183425046e-25,2.7718678550
1.0077243375e-24,2.9676280321
1.7840801039e-33,1.7364140966
3.0985277986e-25,2.8377005109
5.2861735058e-22,29.1340733807
1.2128839751e-19,10.7336538760
6.4598028506e-23,37.1889028192
1.6237307913e-20,17.9734681178
5.8120475009e-26,2.6752355298
6.1716099415e-23,3.5712165337
1.3325096086e-19,8.6607852081
7.2248624695e-27,92.0978998765
3.2847303259e-25,64.1268817424
5.8270072052e-21,4.8527251675
1.1421296570e-23,44.8310863478
1.7005905071e-23,3.3501507239
2.5550943649e-33,1.7484839749
7.0911705372e-34,1.7062442474
1.2619351907e-19,8.2618899821
1.7545017645e-28,2.2487883194
1.0203719067e-21,4.2255344195
3.8348122055e-22,30.2892726468
2.3321097691e-35,1.6040098223
1.5764839951e-21,4.3596443745
1.3159973232e-23,3.3102726784
1.2643006441e-19,8.2725086601
1.7426968641e-23,3.3540195916
4.7603459389e-34,1.6935698703
2.7894478422e-35,1.6090343401
4.8800302976e-29,2.1749176018
6.9744341765e-37,1.5120593481
6.2927112873e-23,3.5748443502
1.2542360121e-20,18.7716480888
1.0715148021e-19,11.4357140667
7.4697245805e-24,3.2263204245
1.2473062963e-19,8.1986915069
1.3861960774e-28,2.2347517179
6.5908184324e-34,1.7039013444
8.8649693344e-27,2.5171959947
9.1536791348e-20,7.2299099472
4.3477032268e-22,29.8345679361
1.6544055923e-23,3.3458090433
8.9506571965e-33,1.7921224688
3.8926719448e-26,2.6395743113
1.4015259083e-26,2.5536185328
9.9346370307e-32,1.8831690488
9.8357956489e-28,2.3580960294
1.6421460173e-23,3.3446386745
2.6033660501e-22,3.8696105247
9.6743261647e-27,2.5240479628
9.5678886556e-37,1.5198662788
7.0414375846e-26,2.6927205591
5.4959940518e-20,6.4266747102
8.7118282427e-27,90.5129745906
5.1286635648e-20,6.3452198183
1.2352092822e-19,10.6100056091
3.3326138924e-24,3.1155164242
1.2484513113e-34,1.6524920429
9.5621203138e-31,204.8836472935
3.5407953074e-20,5.9700940115
2.6378731626e-20,16.4635621187
4.2274249147e-35,1.6208351118
1.5110156735e-30,1.9996773441
7.8640431644e-26,2.7029144393
5.5480244141e-34,1.6984147244
6.0061502470e-28,2.3255690134
2.7655096520e-24,3.0912464496
3.9353542608e-24,3.1375534498
4.1173715687e-20,6.1120708169
5.1401694125e-20,6.3477911989
2.6802668060e-20,5.7376507821
1.6178407471e-20,5.3874074965
1.1074513191e-19,11.2653235324
6.7751343663e-23,3.5887235234
1.2835624327e-20,5.2494464147
1.4750450143e-23,3.3278682344
6.7347303824e-24,3.2115441379
3.6524224705e-29,148.6763119962
1.2970549152e-19,8.4343788440
7.6404268046e-32,1.8727321356
1.1466689949e-28,2.2235972301
1.1539971872e-24,2.9835113721
5.3333731542e-30,2.0594400167
2.3847088658e-32,1.8279745347
1.1825116930e-32,1.8021505225
6.2095413012e-26,2.6812328969
4.1168440889e-25,2.8677209501
6.1449507517e-35,1.6316168329
8.2028914506e-21,5.0124512612
8.6693719384e-22,4.1782445439
3.5718062605e-20,15.5016269322
3.3571870665e-20,5.9229076510
5.2592164005e-28,2.3169894083
1.3084210486e-19,8.4991246328
1.0489885193e-23,45.2330866551
5.7430785886e-32,1.8615323664
5.6741200484e-20,6.4657649854
1.9860094355e-23,3.3748891779
2.5752783099e-22,3.8671070244
8.2572388756e-20,7.0264472715
1.2949929610e-27,107.8578310917
1.0473856917e-20,5.1374026703
1.3935450075e-26,2.5531567001
2.0764267017e-22,32.5681653314
1.1597167922e-23,44.7591543525
4.8624167933e-31,1.9492094180
1.5060818212e-24,3.0153382544
6.1994568558e-22,4.0854434669
1.2051352813e-24,2.9886371971
2.5700904914e-21,4.5260372559
7.6693425397e-28,2.3415570647
1.7948655351e-20,17.6632606088
5.5365823744e-20,6.4356026542
5.2763721454e-36,1.5636087592
1.3041897248e-19,8.4743562492
1.1259992264e-19,7.7765517990
2.6881090789e-20,5.7399204347
1.3342531736e-19,8.6743365609
5.2029023483e-23,38.0894198540
4.1013140447e-24,49.8532465564
6.0179098770e-28,2.3256959354
1.0437759293e-28,2.2181166843
7.1811490112e-20,6.7915599236
9.8805531047e-34,1.7169560402
1.2371860693e-22,34.5692887585
4.6210115044e-20,6.2301615830
6.7704579751e-32,1.8679708185
4.6937244720e-29,2.1727579859
2.6229080521e-29,153.1121195098
8.4306254143e-34,1.7118127771
2.0643168142e-26,2.5854065054
1.3117337531e-32,1.8059170507
1.2941556108e-23,3.3077115574
2.3525009369e-33,1.7456914356
2.2959388273e-20,16.8980809298
8.5834390569e-37,1.5171752182
4.3848248831e-28,118.9979737776
8.7165742846e-36,1.5770025585
3.4495935741e-29,149.4330596405
1.3491223911e-19,9.7694325606
4.5416223427e-20,6.2118416119
1.6586258320e-20,5.4029866419
1.8897879274e-27,2.4028394246
2.4688272527e-21,4.5116452101
1.2354185619e-19,10.6088177178
6.3916134514e-20,6.6214500883
5.4230727180e-20,14.1211987405
3.1122870764e-20,5.8581349919
7.8468539023e-21,4.9907875468
1.1652396489e-25,2.7399619823
4.8452793492e-31,1.9490567666
7.5679301733e-20,12.9239267470
1.5457408994e-21,25.4383412338
6.2998832030e-34,1.7024593798
1.0678821272e-21,26.6850896169
9.9540413729e-20,11.7895997831
1.3495082548e-19,9.7648442504
1.2210996600e-22,34.6208339217
2.3285722250e-28,2.2659247797
4.2835223057e-20,6.1515473950
1.3394615375e-34,1.6545965583
4.5560832554e-27,2.4664023061
2.4075247022e-32,1.8283308197
6.1130611075e-20,13.7048630739
1.9750743131e-20,5.5167620619
2.0764925187e-20,17.2109595694
5.8342332074e-20,13.8686456747
2.1697107120e-20,5.5815477056
6.7729472963e-21,20.6840255357
1.0347164094e-19,7.5226776754
3.7949708823e-21,22.5113461360
7.1449116521e-20,6.7837406936
1.4933410168e-27,2.3864789111
8.0466893004e-20,12.6866907817
1.0243526215e-21,4.2266829642
4.1713451834e-20,6.1249561353
2.3621155383e-25,66.2144886062
8.5647222675e-23,36.0365471613
1.1963842970e-22,34.7014644002
1.5927122058e-20,18.0331328086
6.3128308998e-25,2.9143831100
4.2515845138e-29,2.1672911370
1.1823599627e-19,10.8947216035
9.1894085062e-20,7.2382477669
6.7190056124e-34,383.1981134752
8.3110671866e-21,20.0464005690
1.1340649369e-35,1.5841259032
6.0294803160e-26,2.6785611995
7.1624949102e-26,2.6942872109
2.3984324568e-22,3.8507965294
1.0354622617e-24,57.2766207011
2.6159150724e-34,1.6749175406
3.4273935748e-28,2.2898221773
1.2608787448e-26,2.5450982858
2.9053359392e-27,2.4334164240
2.4952138672e-33,1.7476813070
1.2882837369e-19,10.2840736414
2.7568024881e-22,3.8829002508
7.6195142078e-21,20.3166774694
5.0078729403e-22,4.0292899530
1.0896494391e-19,11.3501340638
2.8956231502e-28,2.2793270604
3.2220952729e-35,1.6131054606
6.6249618793e-21,4.9107820652
8.4729799855e-26,2.7098482658
9.8799262118e-20,7.4040915243
1.5159961919e-21,4.3470812342
6.3243151141e-26,2.6828989887
1.2751400725e-19,10.3704244703
1.0337494756e-19,7.5201594320
5.3085383241e-22,4.0444154280
6.6823033485e-21,4.9147586293
1.2755803930e-19,10.3676055409
1.4454108860e-29,2.1096635667
1.0420244631e-26,2.5299080143
1.7776384432e-20,17.6931385375
1.2485125539e-19,10.5332543392
1.3690082713e-19,9.4195362929
3.8976243138e-28,120.2708487326
1.8117070219e-20,5.4594903520
1.3069415348e-19,10.1518352117
9.7854849458e-20,7.3808155011
8.4859719737e-25,58.4191171268
9.0481114227e-23,3.6444792584
9.9751168279e-33,1.7960095966
4.5184294460e-28,118.6755826482
2.2263438967e-30,2.0176188587
7.4742087664e-30,2.0761315352
4.5344715465e-25,2.8781067883
1.8092872910e-24,3.0377572303
2.6748823344e-30,2.0262440563
1.3592734652e-19,8.9287327385
1.7821127187e-24,3.0358918385
7.9059182158e-25,2.9397050204
8.8589677686e-24,3.2510331736
8.0973124796e-31,1.9715480033
1.0010390536e-20,5.1135063879
1.2958178526e-19,10.2322373091
1.0058240881e-21,26.8894803694
3.1185534370e-29,2.1503688890
1.2513138477e-21,4.2869409718
4.2243635784e-29,2.1669373091
9.3173457553e-25,2.9585351879
9.1891320640e-35,454.0093727913
4.3752835962e-21,4.7303941407
2.5974009523e-20,16.5121016806
1.9836258337e-21,4.4355946233
2.8623245267e-20,16.2064771081
4.3994106588e-20,6.1787655568
1.7159294692e-26,2.5701158432
4.0277339246e-30,2.0457843521
2.8100027205e-36,1.5471481412
8.2398091094e-22,4.1637999771
3.5043414893e-34,1.6839693965
2.5550875772e-21,23.7844171215
3.9973064664e-23,3.4925677720
3.0942367874e-25,64.5010102944
3.4030807265e-22,30.7254952661
2.1103984871e-23,3.3847041298
2.7478853931e-22,31.5154239115
1.3703223934e-19,9.3597573540
4.5459617719e-30,178.7349216094
6.8650963110e-20,6.7234407834
8.4343558360e-33,1.7899992798
3.2631451889e-22,3.9227652001
4.2490941059e-36,589.3175085546
1.0402734110e-29,166.1672284395
1.1708915202e-26,2.5391728884
9.5540423870e-31,1.9789196321
7.7503160251e-20,6.9149733588
5.5603629104e-31,214.8006435261
1.3530461519e-19,9.7208886949
7.5809815520e-21,20.3324676517
9.6826651390e-20,11.9149956794
4.4436133794e-27,2.4645420375
1.1778750444e-21,26.3519797711
1.6362201414e-36,1.5333202309
3.0176624018e-25,64.6584748155
1.2785324581e-24,56.0858558141
6.5509472900e-30,2.0695735714
1.0370817871e-28,135.4663516751
7.1284081083e-20,6.7801805785
1.1110315801e-19,7.7323562981
7.4148697862e-24,3.2252632614
1.0782170634e-20,19.2392928827
1.8812081724e-20,17.5176252812
2.5785473991e-33,1.7487934552
2.7853898756e-28,2.2769268517
1.2904384842e-19,8.3990662580
5.5893163048e-30,2.0617400030
5.9358169674e-20,6.5228207425
2.6165552510e-21,4.5324961027
3.5195051174e-28,2.2914832836
4.4513645514e-22,3.9992020154
1.1425181838e-22,3.6911417450
7.8882951820e-27,2.5081100133
2.6359969737e-34,1.6751529183
2.5046030309e-31,1.9209940585
9.0253984714e-23,3.6439849683
1.6009038189e-31,1.9024740497
7.7291791691e-20,6.9103634024
2.3359913966e-22,3.8447959701
1.9014453578e-27,2.4032702795
1.4589948908e-20,5.3243238359
1.7964615923e-20,5.4539938651
1.9539115368e-29,2.1254076241
1.2116148747e-20,5.2168492258
1.6165592386e-20,5.3869141399
5.0669750162e-29,2.1770079963
9.2721836802e-25,57.9082142109
3.7157182476e-33,331.0340848697
1.2715204316e-32,1.8047843803
5.5269371182e-26,2.6706970802
4.8432743469e-22,4.0206904504
1.0806029224e-24,2.9757844520
9.0569437124e-30,2.0857706052
3.2775325540e-20,5.9020836382
2.4367290253e-35,1.6052379290
1.4410868971e-25,2.7604974776
5.7089113392e-32,1.8612998609
1.2541782801e-19,8.2278736431
2.2364344110e-20,16.9799706388
2.0373418045e-34,1.6672641404
1.4715731818e-21,4.3376007502
2.8291640936e-26,2.6119866885
4.8523717386e-22,29.4398582456
1.1792213675e-19,7.9450180108
1.2191778362e-23,3.2986196591
1.4176032984e-24,3.0080279854
1.8525577040e-32,288.3555462418
3.4031299172e-22,3.9328706983
3.4359303006e-33,333.2631338295
1.3609868537e-19,8.9541473876
1.2453904263e-27,2.3740397122
2.9826396800e-36,1.5486894965
3.4139360732e-34,1.6831558257
1.2914844927e-19,8.4045457131
3.3949178211e-20,5.9326946096
5.8698555612e-25,2.9063104235
2.4708923613e-20,16.6685893731
1.1709466047e-28,2.2248228293
4.2250754311e-35,1.6208192043
8.7893109789e-26,2.7132717489
1.4096198512e-21,25.7466277602
6.5547461390e-22,4.1004658913
3.6333603048e-21,22.6502854718
2.0193280753e-24,53.5727916717
1.0121874375e-19,11.7119918709
1.3417635654e-28,2.2328268857
7.7888199096e-20,12.8135472110
7.7994473911e-20,6.9256990608
5.8652061350e-23,3.5617555584
1.3709400633e-19,9.2370133932
7.3989066237e-20,6.8386245384
1.0300382207e-19,11.6292758459
7.6343057124e-24,3.2294514086
1.8762670300e-21,24.7954066389
6.6036670715e-25,59.8850832746
1.7273934771e-21,25.0688608318
2.2286727346e-21,24.2299140099
6.8449687416e-27,92.5598814584
7.5979648837e-23,3.6105435966
2.8326453081e-35,1.6094671522
8.7329831846e-23,35.9579388435
1.3104975911e-19,8.5115999516
5.8824725940e-20,6.5112218150
2.4462199780e-32,1.8289277729
3.1917585946e-35,1.6128376673
1.0780456042e-19,11.4049775024
6.9694019279e-23,36.8763170538
1.1353883043e-28,2.2230194361
9.9637610670e-20,11.7851078269
1.3644421897e-30,198.6189409735
2.8628355180e-34,1.6776983917
2.8227708937e-22,3.8884244242
5.7636421798e-20,6.4853282780
2.1705231849e-20,5.5818111262
1.2146571250e-35,1.5859958872
1.0596689462e-19,7.5887377215
9.6154312732e-24,3.2630765995
2.4625871943e-20,16.6791273184
9.7564325779e-28,2.3575531674
4.3566121813e-21,4.7286390871
1.7190916574e-20,5.4256632957
5.4689056226e-36,1.5645567085
2.8384893621e-20,5.7828131500
8.7374935738e-20,12.3554474294
2.9004933129e-30,2.0300760727
3.4633765660e-26,2.6293916979
1.7126463273e-22,3.7760358158
1.3739851227e-20,18.4898128495
7.1156282834e-20,6.7774241391
3.3103715551e-32,1.8403371364
1.3663915898e-19,9.0541758671
3.2121362472e-21,4.6084234402
5.6696272466e-21,21.2410032211
3.3649910863e-21,22.8959059700
1.1930710755e-19,7.9924380102
6.2968833401e-27,2.4907887295
7.9684706635e-26,2.7041377560
5.6875128159e-35,1.6293739768
1.3198836528e-34,1.6541556830
9.5681704913e-31,204.8723362408
9.5010423716e-20,11.9990104302
1.0919845088e-19,7.6777507066
1.1776091817e-34,1.6507493323
7.8316918829e-20,6.9327462231
8.1631913146e-21,5.0100681746
2.4663070495e-33,1.7472872069
2.3856704813e-20,16.7783657625
8.5188830845e-21,19.9696611525
5.4807579136e-20,14.0848998700
6.9776121217e-23,3.5942961720
7.0650164137e-29,2.1956961440
2.6593351012e-30,187.3482108825
2.4865132088e-20,16.6488600480
4.0878165699e-21,4.7027360639
9.3439349117e-24,3.2588539426
3.2141644093e-27,2.4407319078
9.7087381913e-20,7.3620525819
1.3656776309e-19,9.0383627760
1.3322694303e-19,9.9435826585
7.9254612518e-26,73.5419551262
3.9228249016e-22,3.9675977544
1.0100266640e-21,4.2225326386
5.7081038001e-22,4.0634633556
1.1204533153e-35,1.5837975034
4.5768252122e-36,1.5598591785
1.3355902520e-20,18.5774056454
4.8145712794e-20,14.5240734440
2.0634136199e-22,3.8169077726
1.3133169962e-20,18.6293811139
1.0092322651e-19,11.7256654084
1.7792354471e-31,237.1603616404
9.7410311348e-22,26.9991827261
4.6964855542e-25,2.8819031872
5.6752892002e-30,2.0624902780
3.4130312842e-36,1.5521865738
2.6279231108e-26,2.6057055341
7.6711759612e-20,6.8977257524
8.0068400356e-22,4.1557096755
4.1834793804e-21,22.2010938377
6.6816223266e-23,3.5861012853
1.3652519812e-19,9.0294461365
1.8165135769e-27,2.4000731460
2.4240170208e-31,1.9196269678
5.0791417770e-25,2.8904180861
5.7014076884e-25,2.9030950221
6.2320583803e-20,6.5870040853
1.0169271708e-19,11.6900510027
1.2549891542e-19,10.4948895130
1.0953545963e-19,7.6872878293
9.8238592710e-35,1.6453679000
1.2548291677e-19,8.2306826172
1.2281726016e-20,5.2244593249
2.2554467217e-36,1.5414940383
1.3598218247e-19,8.9366447102
5.9835128792e-37,1.5083069031
1.9751631887e-28,2.2559232740
3.6036387790e-21,4.6527002313
6.0471392809e-23,3.5674231972
1.2800431267e-35,536.7467691157
1.4030282216e-27,107.0725008804
6.9842538067e-35,1.6353438284
2.4934663160e-23,41.2623147317
1.0643348164e-21,26.6964296220
1.2928420304e-19,8.4117132823
1.2723981829e-19,8.3098079136
1.0027049110e-19,7.4407881175
1.3289203455e-19,8.6338653993
2.1402872646e-35,1.6016137005
5.5825667740e-20,14.0215500587
7.4978867013e-32,255.5881981308
1.0674907306e-19,11.4546108697
2.6827678975e-23,3.4242065136
4.6357239324e-20,14.6503553010
3.2431529435e-25,2.8424682001
1.2924922781e-20,18.6787812020
2.6938581818e-23,3.4248960355
1.4605355980e-28,2.2378462399
1.8185619754e-34,1.6638115782
5.6847294851e-28,2.3220067540
8.9737802546e-29,2.2093723786
9.7144963921e-24,3.2645911421
2.5825712034e-20,16.5300668029
3.9859671432e-20,6.0804369380
1.5172626512e-34,435.0400496036
2.4969733405e-20,5.6835941816
6.6152332900e-20,13.4228325438
9.3668598634e-30,167.7122298985
4.1623607280e-28,119.5591353678
1.3640702771e-19,9.5475304754
8.5126634091e-25,2.9481446031
3.6438271681e-23,3.4763806908
3.0470172838e-24,3.1037999281
4.7179164191e-21,21.8200759999
2.0268600712e-27,2.4077560939
2.4392999175e-26,2.5994016937
1.8487908793e-27,2.4013042662
1.9934243477e-32,1.8212975467
1.3378930085e-19,9.8900733953
1.1118820765e-23,44.9576374547
1.2267379655e-20,18.8401730767
3.0593604172e-21,4.5900393242
2.1624733230e-20,17.0847314945
5.6794477047e-27,2.4829495668
9.8287786707e-20,7.3914594741
4.7725300941e-20,14.5534042166
6.7638070861e-35,1.6344084074
8.7664637165e-20,7.1407872668
1.1814399973e-20,5.2028053373
4.6871540512e-23,38.5290900525
2.1106976148e-22,3.8219595121
4.6676309463e-20,6.2408740342
1.4506288313e-22,3.7405876240
3.7190629783e-26,2.6355873418
1.1407913715e-26,2.5370965402
1.7215688946e-28,2.2476519220
2.0404233613e-20,5.5389020244
1.2251379323e-34,1.6519292530
3.8923052007e-20,15.2241482385
5.4955317809e-34,1.6981130344
1.8848417439e-36,1.5369108680
1.2271050108e-21,26.2134201274
1.8983261641e-24,3.0436976699
9.8147050148e-37,1.5204990419
6.4849019667e-23,3.5804800101
9.6361895364e-35,1.6447975281
7.6489259138e-34,1.7086761003
2.2631135801e-29,2.1331788916
4.9800242589e-20,6.3118686288
8.8801768036e-33,1.7918396350
2.3985948463e-26,2.5979825008
2.9349883021e-21,23.3356632262
9.0264609883e-22,4.1898186150
1.0901186830e-19,7.6724925370
2.5469483336e-31,1.9216957462
5.6603673655e-21,4.8398927038
3.4082675058e-24,3.1184693098
9.7421049109e-23,3.6590926565
6.2393030781e-23,3.5732518991
6.6167923812e-22,4.1030208506
2.0025533061e-20,17.3236301304
2.6759690911e-21,23.6344351197
3.9974634226e-37,1.4985271209
9.8999958021e-20,11.8145736972
5.2850495534e-20,6.3800529098
6.0200834959e-21,21.0527849811
1.3569361004e-19,8.8969814590
1.2833917082e-21,26.0620327470
1.2534954362e-19,10.5038008955
3.5681710866e-21,4.6488420699
9.9422831012e-21,5.1099329165
2.2848882980e-26,2.5938970393
1.6469144914e-20,17.9296054068
3.2535791733e-36,1.5509432801
2.1052511628e-34,1.6682636287
1.2798526515e-33,1.7254165558
5.2889406824e-22,29.1322097337
2.9783261566e-20,5.8216994655
1.0402068188e-19,7.5370333585
2.8585058719e-21,4.5647812752
9.8636736132e-22,4.2155737726
1.0376939967e-33,1.7185516262
1.9331718273e-33,1.7390949279
9.5180341906e-31,1.9787506752
1.1424719853e-27,2.3681834419
5.3151485374e-32,1.8585202162
3.5963915091e-34,1.6847773452
1.9794166653e-32,1.8210359515
2.2934461936e-29,2.1338864169
8.3154323201e-36,1.5757347560
3.2939748443e-25,2.8440977210
1.0819786006e-29,2.0947875163
9.5165453094e-20,7.3156251561
6.1838185832e-29,2.1881622305
4.3511354631e-21,22.0763651401
1.3506039456e-20,18.5428577528
1.7685779871e-22,3.7830011540
3.3690570504e-30,2.0372065530
3.8745770629e-35,1.6183453972
4.7190975995e-21,21.8192844978
2.9173155442e-35,1.6102973938
9.2136042254e-21,5.0706282598
5.5853987731e-20,6.4463238215
7.0626562494e-35,1.6356696890
1.9311519786e-25,2.7894091019
1.9017418298e-34,1.6651689537
1.2098940665e-19,8.0525522316
6.2439092124e-20,13.6298623549
3.0175252192e-20,5.8324403837
1.4799116230e-35,1.5914032352
9.9635290084e-20,7.4248769875
4.9932192996e-20,6.3148396101
2.4248772586e-21,4.5052576354
3.5289113141e-25,2.8513453390
4.1801477747e-21,4.7117718651
7.2405677064e-27,2.5014900118
3.5785096654e-36,1.5534190472
6.2127954247e-24,3.2001545241
9.6787092991e-23,3.6577954091
1.2323941400e-21,4.2822674132
1.3114187868e-19,8.5172058376
1.1552453438e-19,11.0320983622
1.3216596108e-19,8.5828637160
2.0806259295e-22,3.8187578871
4.8045040088e-35,1.6245058326
1.0394050751e-23,45.2766169596
1.4933508680e-32,1.8106514461
8.5936562089e-24,3.2465927471
2.9389190050e-20,16.1230559713
3.9249984952e-21,4.6864270060
3.6290982820e-34,1.6850596540
1.1896920565e-35,1.5854297118
6.4615552462e-25,2.9169785292
1.0444349335e-22,35.2401035117
8.7388156802e-28,2.3502010773
7.8059277281e-21,4.9882540764
7.0413341465e-31,210.4262414700
1.8400726362e-30,2.0087521961
1.7890112632e-20,5.4512977328
5.1353729277e-22,4.0357927995
1.6573140495e-26,2.5672647431
9.8846295389e-21,5.1068951061
6.0855099214e-35,1.6313346365
1.2692842264e-25,2.7481835729
4.2726510754e-33,1.7660909495
7.1632531939e-20,13.1308860563
7.2544999737e-21,4.9531822002
8.5580745638e-29,2.2066442805
1.0670145799e-24,2.9743021281
1.2654427387e-33,1.7250443963
4.9667137456e-26,76.8824271157
1.8940353503e-20,17.4965497518
1.0033862752e-19,11.7527026830
8.5298549941e-20,12.4538876625
9.5964830945e-20,7.3348417021
7.6769121955e-32,1.8729203344
6.2769799378e-22,4.0887801617
1.4856612524e-21,4.3406314922
9.4396389937e-32,1.8811272508
2.9741998819e-23,3.4415516453
3.3372546458e-21,22.9224499121
3.5862204326e-25,63.5802387337
2.1855266502e-20,17.0517119765
1.3505682300e-19,9.7520445836
4.7784449453e-22,4.0172372630
3.2956932210e-33,1.7571510465
9.1186761960e-29,2.2102954147
9.6596615965e-20,7.3501230400
5.1354708074e-20,6.3467413040
9.6354123565e-23,3.6569052488
1.3645052251e-19,9.0145809266
3.4667976669e-21,4.6376541049
1.2322003366e-19,10.6270205974
6.7002242190e-34,1.7044278591
9.2709568889e-20,12.1057326749
6.4733801986e-23,37.1802356176
7.3240759648e-24,46.9604374955
9.5662216159e-26,2.7212230007
6.2740048246e-28,2.3284039824
1.3112772083e-19,8.5163413389
3.0143022375e-34,1.6792924840
1.3321145012e-19,9.9450074655
3.1379305830e-25,2.8390192055
1.8761607879e-21,4.4168277591
3.2610381808e-21,22.9965938422
2.5637833829e-34,1.6742983253
5.0851306955e-20,6.3354778936
1.3659839353e-19,9.5059582794
5.8549511840e-22,4.0701895496
1.2571271731e-19,10.4820655509
5.8217325954e-34,1.6999447878
3.0756607278e-22,3.9086491068
3.3327563342e-21,4.6224777240
2.6963250809e-21,23.6098792367
2.7683589446e-20,16.3117155606
9.5792858931e-23,3.6557462101
3.1684418081e-21,4.6032341536
1.1473762548e-19,11.0711820751
6.5827574043e-25,2.9190539330
2.0943788854e-20,5.5568793415
8.2319417547e-25,58.5952031938
1.0720958317e-23,45.1298663748
1.0660851271e-40,1437.9945781774
9.5262564481e-24,3.2617014075
2.6244873746e-20,16.4795376897
2.2177927869e-20,5.5970436177
5.9937929484e-28,2.3254353902
5.6850382964e-32,1.8611366184
1.9199508742e-20,5.4977567057
2.1595222915e-31,233.2083104700
8.8687425885e-35,1.6423483486
2.3818332456e-24,3.0721512740
4.0079658734e-21,4.6947990204
1.4305648185e-27,2.3835228380
4.8210467627e-21,4.7707506985
1.1674397327e-30,1.9879352879
1.1139410524e-19,11.2341708956
1.3671428328e-19,9.0722236425
5.6403658315e-20,6.4583750155
4.2654735928e-20,6.1472857141
4.4648858202e-22,3.9999689042
1.0614924910e-33,1.7192908451
3.8117445928e-20,6.0378745357
6.2662942001e-30,2.0673746147
1.3358791970e-19,9.9096576372
7.5759341318e-33,1.7861777676
3.5436833399e-27,98.3589863518
1.4197915752e-23,3.3219537560
7.7343688933e-27,2.5065837645
4.6595245946e-30,2.0528449899
8.6015313375e-26,2.7112534164
1.1806594464e-27,2.3704117539
1.1192303282e-28,2.2221823664
3.3104258202e-22,30.8268151836
1.3832143202e-35,1.5895487919
3.5367703779e-24,3.1233532548
6.1766612320e-26,2.6807503878
1.8858425175e-32,1.8192417359
1.2634063371e-19,8.2684799704
6.4558641279e-36,1.5689615316
1.0158457702e-36,1.5213552211
2.0938516857e-34,1.6680980319
6.6929816412e-25,2.9209115191
1.9363561564e-31,235.4259714283
4.3642938228e-37,1.5006440214
1.0779822935e-20,5.1527953716
5.4515745929e-22,4.0513652925
1.0469620008e-36,1.5221064765
9.8146933286e-20,11.8539854554
6.2621171317e-35,1.6321654855
2.0512881147e-22,3.8155966054
1.1352369447e-24,2.9815794438
1.4520997673e-24,55.3766730325
4.3698813163e-20,14.8458235150
1.2124011543e-28,133.5857732290
3.1560250916e-28,2.2846734664
1.9169708465e-22,3.8006174646
5.7650486528e-21,4.8479850431
4.2424175520e-32,1.8498133195
1.3863871711e-26,2.5527404109
5.4342816707e-20,6.4130750181
4.9105571160e-20,14.4578886117
2.5109759123e-20,5.6877952348
2.2489321305e-20,5.6069802343
1.7220487075e-29,158.9278711782
1.4946416206e-30,1.9991782146
1.3282678685e-19,9.9796376410
4.9755944546e-25,2.8881729934
2.7408762459e-23,3.4277920422
7.4542499594e-24,3.2260228966
8.1731017076e-20,12.6252115879
1.3611873959e-33,1.7274447646
1.3381988010e-19,8.7063017199
1.4412767277e-27,2.3840357034
5.6488438375e-28,2.3215974195
1.6484215591e-31,1.9036720826
9.9855094767e-30,2.0907081542
1.5211358266e-24,3.0165433704
9.9659646021e-20,7.4254851591
2.5081425599e-21,4.5172856838
1.2867662549e-19,10.2942925947
1.6676856232e-22,3.7702957687
1.2809761291e-19,8.3510887523
6.7113995861e-36,1.5699960920
1.2801054898e-20,5.2479074435
7.1274748817e-23,3.5983317469
3.0668458687e-25,2.8366290923
5.5961244017e-23,3.5530881564
8.7580066642e-20,12.3457662397
2.6051406483e-22,3.8697679358
9.2463155201e-20,7.2515712974
1.0486397493e-19,11.5427642637
1.5179333487e-34,1.6583523541
2.7252120197e-26,2.6087955101
6.2321669624e-20,6.5870275509
1.1588944452e-20,19.0160750791
4.2293543270e-25,2.8706098996
7.1736072181e-28,2.3371610857
1.3522803179e-19,9.7307158502
5.1060961269e-26,2.6635884364
1.7745545241e-23,42.7906073951
1.0136026822e-19,7.4683363299
1.1828568975e-22,3.6982191687
4.5504117588e-34,1.6921486500
6.7450516830e-33,1.7820623724
