W,tauint,error
155.000000,21.455915,5.392869
156.000000,21.438161,5.405760
157.000000,21.413270,5.416762
158.000000,21.382711,5.426231
159.000000,21.349858,5.435012
160.000000,21.313778,5.442863
161.000000,21.279286,5.451010
162.000000,21.246492,5.459485
163.000000,21.215972,5.468443
164.000000,21.183959,5.476915
165.000000,21.152470,5.485422
166.000000,21.119583,5.493465
167.000000,21.088431,5.501859
168.000000,21.059610,5.510766
169.000000,21.033873,5.520388
170.000000,21.006500,5.529491
171.000000,20.978624,5.538371
172.000000,20.947494,5.546299
173.000000,20.916382,5.554137
174.000000,20.888313,5.562691
175.000000,20.859815,5.571042
176.000000,20.833088,5.579778
177.000000,20.808382,5.588972
178.000000,20.783288,5.597979
179.000000,20.757980,5.606845
180.000000,20.732617,5.615615
181.000000,20.704572,5.623575
182.000000,20.677140,5.631617
183.000000,20.649874,5.639621
184.000000,20.626035,5.648481
185.000000,20.608871,5.659096
186.000000,20.597584,5.671262
187.000000,20.590658,5.684575
188.000000,20.591192,5.699902
189.000000,20.595642,5.716276
190.000000,20.602305,5.733233
191.000000,20.608177,5.749939
192.000000,20.614081,5.766623
193.000000,20.620577,5.783443
194.000000,20.626829,5.800164
195.000000,20.634504,5.817258
196.000000,20.641995,5.834272
197.000000,20.645955,5.850258
198.000000,20.651376,5.866628
199.000000,20.654862,5.882417
200.000000,20.654579,5.897097
201.000000,20.650026,5.910519
202.000000,20.643414,5.923306
203.000000,20.636767,5.936038
204.000000,20.628736,5.948325
205.000000,20.617065,5.959513
206.000000,20.601849,5.969621
207.000000,20.579083,5.977480
208.000000,20.550298,5.983520
209.000000,20.517486,5.988310
210.000000,20.478710,5.991274
