likelihood_sigma,sigma
1.0546261453e-36,1.9029737464
6.8127004389e-23,5.1691643228
5.9454984377e-24,4.3368431139
5.7520008753e-28,2.9593653854
4.4790370126e-22,11.3259596154
1.0169568792e-36,1.9018305475
8.7026809871e-23,5.2866386767
1.2283622213e-22,14.1774188349
1.6610690850e-35,1.9944804078
8.6930323374e-22,8.3348433502
1.0721312479e-26,3.2591706068
1.6727092977e-25,27.6749931359
3.9313625993e-24,4.2334522486
7.3154781413e-22,7.3868915146
1.1169644750e-46,1.3950195344
2.5875755662e-26,3.3660011098
2.9761578049e-24,4.1679037865
8.3593582753e-36,1.9707511167
8.9262920855e-33,2.2474213808
1.7733273942e-29,2.6809918469
1.5571352948e-34,2.0766367861
1.7571434122e-23,17.9813592474
8.3381731643e-28,2.9935038779
3.1057290328e-38,1.7989948380
2.5224336486e-23,4.7710731596
1.1208151372e-22,14.3616340264
7.3634986741e-22,7.4057278312
5.5822613128e-23,5.0801436981
2.4544767213e-30,61.9314995779
1.7141000163e-39,1.7226733289
1.6152311289e-38,199.7456878799
1.7252686900e-42,342.8555233896
5.3372417622e-35,122.3854113877
1.2142795690e-33,2.1593244332
3.1891934076e-36,1.9385243914
1.7530358570e-39,1.7232370232
5.8924298182e-43,1.5455623132
2.6760120027e-28,2.8920163309
1.4015654076e-34,2.0725965812
7.5108407525e-40,1.7022494260
7.6342750628e-25,3.8855196562
9.4119706981e-38,1.8302822335
5.8488319299e-41,1.6423675196
1.4180049201e-37,1.8421640409
7.1223450375e-47,1.3879981374
8.2637082894e-22,7.8528814270
7.7456299533e-23,5.2295528625
1.3352640245e-22,5.5182340702
4.5011139609e-37,1.8766174072
1.7962777691e-39,227.6372957846
1.4557445084e-43,396.2015561294
7.5273125150e-25,3.8828740412
2.6309447596e-42,334.4801900464
1.5248740956e-28,2.8449149498
5.5541640677e-22,10.7384219819
8.5470722156e-42,1.6002685294
8.0650652933e-46,1.4268175963
1.5348847839e-30,2.5203895595
9.8632086746e-28,3.0092796178
4.3682493904e-22,6.4852883981
1.4176795405e-24,4.0069024783
7.5515262137e-34,2.1395234329
2.9431755112e-33,2.1974039771
3.1412086562e-41,1.6284913172
5.3679806636e-34,2.1255552873
6.5562368387e-25,24.6531925865
4.3991949978e-34,2.1175074255
9.7662182049e-24,4.4716903628
2.2896459655e-33,2.1864447956
4.0486525315e-41,1.6341243389
3.4286075219e-22,11.9806855379
7.2295706440e-36,1.9658162872
5.1341155010e-23,15.8999188633
1.5649775444e-24,4.0273169957
2.4502909217e-22,5.9289411641
1.0563824762e-41,1.6047874100
2.6323972529e-39,1.7335124054
1.3077389406e-33,2.1624543186
2.8336477369e-23,4.8124347937
1.8427843798e-26,3.3237599293
4.0183065513e-24,4.2387348451
2.1871798311e-22,5.8423523745
1.8881291523e-24,4.0669305364
3.9604318080e-25,25.7473267203
8.3749447629e-32,2.3570688269
6.4010040639e-41,1.6444033112
4.1667942568e-33,2.2127929514
2.6256255892e-27,3.1056602568
1.5278715056e-29,54.8017388251
8.2714617668e-34,103.3137529084
1.3869094084e-33,2.1649429620
1.0123483441e-37,1.8323821600
2.4337406383e-31,72.0470560773
9.6674371425e-29,2.8081296162
3.5354299202e-28,2.9160771978
1.6899074812e-22,13.5258168020
2.7461540822e-24,4.1495182310
8.6735346677e-22,8.2836193545
2.6743161574e-32,2.2996141088
7.8149664647e-41,1.6489274279
2.0405471030e-29,2.6909751013
1.5434386972e-30,2.5207279960
1.2209778711e-34,116.3110792911
2.3076506146e-23,17.4519778528
9.8218663101e-31,65.7847150625
4.9723205080e-28,2.9462403660
1.8605918438e-31,73.3096248654
5.3809695984e-24,20.3075645863
8.3057006080e-23,5.2634902638
3.6071183744e-24,4.2128548033
6.8352890695e-22,7.2122133472
